85366,85372
85366,85373
85373,85374
85373,85375
85375,85377
85375,85378
79172,77955
79172,85379
85378,85382
85378,85383
75518,75518
75518,85384
85368,75518
85368,85384
75518,75518
75518,85385
85384,75518
85384,85385
75518,75518
75518,85386
85385,75518
85385,85386
75518,75518
75518,85387
85386,75518
85386,85387
75518,75518
75518,85388
85387,75518
85387,85388
85382,85395
85382,85396
84107,85397
85395,85398
85395,85399
85398,85400
85398,85401
72431,85404
72431,85405
85404,85407
83882,85417
85174,85417
84605,85418
85171,85418
85400,85420
85400,85421
85421,85422
85421,85423
85422,85426
85422,85427
79302,75606
85020,75606
83343,75606
85427,85430
85427,85431
77685,85150
85370,85150
85407,85435
85407,85436
85431,85443
85431,85444
85443,85445
85443,85446
85445,85449
85445,85450
51223,74818
51223,85454
85220,85458
85450,85462
85450,85463
85463,85465
85463,85466
85466,85472
85466,85473
85473,85477
85473,85478
85477,85479
85477,85480
85480,85482
85480,85483
85482,85484
85482,85485
85484,85490
85484,85491
73410,85496
85067,85496
85248,85496
85491,85497
85491,85498
85258,85284
69138,85501
69138,85502
78025,85501
78025,85502
85074,85501
85074,85502
84046,85302
84046,85503
85497,85505
85497,85506
72346,85508
72346,85509
85506,85511
85506,85512
85512,85514
85512,85515
85515,85516
85515,85517
85516,85518
85516,85519
85519,85511
85519,85521
84505,74818
84505,85523
84711,84036
84711,84711
84711,84711
84711,85527
84981,85528
84711,84230
84711,84711
72236,85529
84711,84711
84711,85530
84711,84312
84711,84711
84711,84499
84711,84711
84711,84711
84711,85527
84711,84520
84711,84711
85521,85534
85521,85535
85534,85536
85534,85537
85537,85540
85537,85541
85541,85545
85541,85546
85545,85547
85545,85548
85547,85550
85547,85551
85550,85552
85550,85553
85553,85554
85553,85555
85554,85556
85554,85557
85556,85560
85556,85561
84913,85037
84913,85562
84285,84284
84285,85564
85560,85566
85560,85567
85087,85568
84929,85571
85195,73454
85566,85574
85566,85575
83970,85577
83970,85578
85577,85578
85206,84401
85206,85580
85575,85581
85575,85582
85582,85584
85582,85585
84560,84401
84717,84401
84375,84401
85580,84401
85584,85585
85584,85587
85587,85591
85587,85592
85591,85594
85591,85595
85014,68531
85327,68706
85595,85599
85595,85600
85600,85603
85600,85604
85603,85606
85603,85607
85606,85611
85606,85612
85551,85592
85611,85617
85611,85618
85617,85619
85617,85620
85619,85621
85619,85622
85621,85626
85621,85627
85627,85628
85627,85629
85628,85632
85628,85633
84403,85634
84403,85635
85159,85638
85632,85640
85632,85641
85640,85641
85640,85642
84975,85643
84975,85644
85642,85645
85642,85646
85645,85647
85645,85648
85647,85649
85647,85650
85643,85654
85649,85657
85649,85658
85657,85658
85657,85660
84526,85662
85390,85665
85660,85666
85660,85667
85666,85668
85666,85669
79495,85672
85672,85668
85669,85675
85669,85676
84929,85672
85672,85668
85672,85677
85232,85682
85676,85641
85676,85683
79495,85672
85683,85684
85683,85685
85685,85686
85685,85687
85686,85693
85686,85694
85571,85696
85571,85697
85693,85699
85693,85700
85700,85699
85700,85701
85414,85704
85701,85706
85701,85707
85707,85699
85707,85710
85710,85713
85710,85714
85564,65393
85564,85716
85713,85717
85713,85718
65393,85719
65393,85720
85718,85721
85718,85722
85025,72952
84987,72952
85719,85730
85721,85735
85721,85736
85735,85741
85735,85742
85742,85743
85742,85744
85743,85745
85743,85746
85745,85750
76152,84546
76398,84546
85254,85759
85254,85760
85325,85761
85325,85762
85762,85763
85762,85764
