51946 3358 5000000000.0
51990 3358 5000000000.0
52055 3358 5000000000.0
52109 3358 5000000000.0
52213 3358 5000000000.0
52308 3358 5000000000.0
52321 3358 5000000000.0
52411 3358 5000000000.0
52513 3358 5000000000.0
52542 3358 5000000000.0
52566 3358 5000000000.0
52754 3358 5000000000.0
52791 3358 5000000000.0
3358 53345 80000000000.0
51275 3361 5000000000.0
51696 3361 5000000000.0
52595 3361 5000000000.0
3361 53348 15000000000.0
52049 3362 5000000000.0
3362 52049 4800000000.0
3362 53349 200000000.0
51700 3363 5000000000.0
51952 3363 5000000000.0
51970 3363 5000000000.0
52049 3363 4800000000.0
3363 53350 19800000000.0
52543 3565 100000000000.0
3565 53552 100000000000.0
52243 3701 5000000000.0
52290 3701 5000000000.0
52314 3701 5000000000.0
52337 3701 5000000000.0
52377 3701 5000000000.0
52383 3701 5000000000.0
52384 3701 5000000000.0
52403 3701 5000000000.0
52431 3701 5000000000.0
52464 3701 5000000000.0
52526 3701 5000000000.0
52536 3701 5000000000.0
52541 3701 5000000000.0
52561 3701 5000000000.0
52647 3701 5000000000.0
52699 3701 5000000000.0
52722 3701 5000000000.0
52749 3701 5000000000.0
52774 3701 5000000000.0
52782 3701 5000000000.0
52832 3701 5000000000.0
52860 3701 5000000000.0
52955 3701 5000000000.0
52971 3701 5000000000.0
52993 3701 5000000000.0
53004 3701 5000000000.0
53044 3701 5000000000.0
53051 3701 5000000000.0
53075 3701 5000000000.0
53153 3701 5000000000.0
53188 3701 5000000000.0
53195 3701 5000000000.0
53197 3701 5000000000.0
53207 3701 5000000000.0
53226 3701 5000000000.0
53298 3701 5000000000.0
53387 3701 5000000000.0
53401 3701 5000000000.0
53402 3701 5000000000.0
53428 3701 5000000000.0
53497 3701 5000000000.0
53513 3701 5000000000.0
53544 3701 5000000000.0
53549 3701 5000000000.0
3701 50744 220000000000.0
52841 3940 1000000.0
52842 3940 1000000.0
52959 3940 2000000.0
53415 3940 5000000000.0
53445 3940 5000000000.0
53454 3940 5000000000.0
53563 3940 5000000000.0
53638 3940 5000000000.0
53644 3940 5000000000.0
53680 3940 5000000000.0
3940 53926 35004000000.0
53830 3994 5000000000.0
53846 3994 5000000000.0
53851 3994 5000000000.0
53856 3994 5000000000.0
3994 53980 20000000000.0
52682 4465 5000000000.0
52732 4465 5000000000.0
53389 4465 5000000000.0
53543 4465 5000000000.0
53887 4465 5000000000.0
4465 54451 25000000000.0
53440 4468 5000000000.0
53459 4468 5000000000.0
4468 54454 10000000000.0
53875 4470 5000000000.0
54002 4470 5000000000.0
54157 4470 5000000000.0
54326 4470 5000000000.0
54451 4470 25000000000.0
54454 4470 10000000000.0
4470 54456 55000000000.0
51020 4602 5000000000.0
53372 4602 5000000000.0
53593 4602 5000000000.0
53867 4602 5000000000.0
53976 4602 5000000000.0
53977 4602 5000000000.0
53986 4602 5000000000.0
54005 4602 5000000000.0
54015 4602 5000000000.0
54046 4602 5000000000.0
54111 4602 5000000000.0
54118 4602 5000000000.0
54124 4602 5000000000.0
54187 4602 5000000000.0
54189 4602 5000000000.0
54199 4602 5000000000.0
54233 4602 5000000000.0
54239 4602 5000000000.0
54259 4602 5000000000.0
54261 4602 5000000000.0
54280 4602 5000000000.0
54287 4602 5000000000.0
54337 4602 5000000000.0
54359 4602 5000000000.0
54394 4602 5000000000.0
54402 4602 5000000000.0
54406 4602 5000000000.0
54426 4602 5000000000.0
54448 4602 5000000000.0
54462 4602 5000000000.0
4602 50744 150000000000.0
53605 4989 5000000000.0
54496 4989 5000000000.0
54513 4989 5000000000.0
54530 4989 5000000000.0
54542 4989 5000000000.0
54606 4989 5000000000.0
54611 4989 5000000000.0
54615 4989 5000000000.0
54634 4989 5000000000.0
54643 4989 5000000000.0
54677 4989 5000000000.0
54706 4989 5000000000.0
54758 4989 5000000000.0
54760 4989 5000000000.0
54807 4989 5000000000.0
54823 4989 5000000000.0
4989 50744 80000000000.0
54378 5281 5000000000.0
54608 5281 5000000000.0
55013 5281 5000000000.0
55038 5281 5000000000.0
5281 55265 20000000000.0
54603 5282 5000000000.0
5282 55266 5000000000.0
54428 5285 5000000000.0
54621 5285 5000000000.0
54672 5285 5000000000.0
55265 5285 20000000000.0
55266 5285 5000000000.0
5285 55269 40000000000.0
55269 5286 40000000000.0
5286 55270 40000000000.0
53578 5875 5000000000.0
54877 5875 5000000000.0
54878 5875 5000000000.0
54933 5875 5000000000.0
54945 5875 5000000000.0
54965 5875 5000000000.0
54992 5875 5000000000.0
55024 5875 5000000000.0
55055 5875 5000000000.0
55077 5875 5000000000.0
55082 5875 5000000000.0
55174 5875 5000000000.0
55193 5875 5000000000.0
55199 5875 5000000000.0
55238 5875 5000000000.0
55246 5875 5000000000.0
55252 5875 5000000000.0
55260 5875 5000000000.0
55268 5875 5000000000.0
55279 5875 5000000000.0
55299 5875 5000000000.0
55305 5875 5000000000.0
55357 5875 5000000000.0
55362 5875 5000000000.0
55419 5875 5000000000.0
55432 5875 5000000000.0
55452 5875 5000000000.0
55470 5875 5000000000.0
55529 5875 5000000000.0
55582 5875 5000000000.0
55599 5875 5000000000.0
55620 5875 5000000000.0
55621 5875 5000000000.0
55633 5875 5000000000.0
55657 5875 5000000000.0
55733 5875 5000000000.0
5875 50744 180000000000.0
55356 5986 5000000000.0
55407 5986 5000000000.0
55417 5986 5000000000.0
55430 5986 5000000000.0
55689 5986 5000000000.0
55774 5986 5000000000.0
55839 5986 5000000000.0
5986 55270 35000000000.0
55167 6226 5000000000.0
55221 6226 5000000000.0
55715 6226 5000000000.0
56058 6226 5000000000.0
56073 6226 5000000000.0
6226 55270 25000000000.0
55946 6227 5000000000.0
55957 6227 5000000000.0
56043 6227 5000000000.0
6227 55270 15000000000.0
54887 6399 5000000000.0
54940 6399 5000000000.0
55798 6399 5000000000.0
55799 6399 5000000000.0
55811 6399 5000000000.0
55828 6399 5000000000.0
55987 6399 5000000000.0
55995 6399 5000000000.0
56012 6399 5000000000.0
56017 6399 5000000000.0
56025 6399 5000000000.0
56037 6399 5000000000.0
56054 6399 5000000000.0
56087 6399 5000000000.0
56141 6399 5000000000.0
56167 6399 5000000000.0
56178 6399 5000000000.0
56198 6399 5000000000.0
56213 6399 5000000000.0
56225 6399 5000000000.0
56231 6399 5000000000.0
56235 6399 5000000000.0
56244 6399 5000000000.0
56256 6399 5000000000.0
6399 50744 120000000000.0
54935 6416 5000000000.0
6416 50744 33000000.0
6416 54935 4967000000.0
55814 6530 5000000000.0
56243 6530 5000000000.0
56299 6530 5000000000.0
56318 6530 5000000000.0
56323 6530 5000000000.0
56340 6530 5000000000.0
56354 6530 5000000000.0
56367 6530 5000000000.0
6530 50744 40000000000.0
56327 6839 5000000000.0
6839 56816 5000000000.0
55152 6840 5000000000.0
55441 6840 5000000000.0
56417 6840 5000000000.0
56494 6840 5000000000.0
56627 6840 5000000000.0
56661 6840 5000000000.0
6840 56817 30000000000.0
56099 6843 5000000000.0
56116 6843 5000000000.0
56129 6843 5000000000.0
56163 6843 5000000000.0
56174 6843 5000000000.0
56258 6843 5000000000.0
56291 6843 5000000000.0
56292 6843 5000000000.0
56317 6843 5000000000.0
56382 6843 5000000000.0
56438 6843 5000000000.0
56551 6843 5000000000.0
56558 6843 5000000000.0
56601 6843 5000000000.0
56603 6843 5000000000.0
56612 6843 5000000000.0
56617 6843 5000000000.0
56816 6843 5000000000.0
56817 6843 30000000000.0
6843 55270 120000000000.0
56772 7256 5000000000.0
56776 7256 5000000000.0
56933 7256 5000000000.0
7256 57232 15000000000.0
56707 7388 5000000000.0
56725 7388 5000000000.0
56730 7388 5000000000.0
56733 7388 5000000000.0
56812 7388 5000000000.0
56900 7388 5000000000.0
56915 7388 5000000000.0
56938 7388 5000000000.0
57008 7388 5000000000.0
57013 7388 5000000000.0
57021 7388 5000000000.0
57045 7388 5000000000.0
57232 7388 15000000000.0
7388 55270 75000000000.0
56389 7757 5000000000.0
56411 7757 5000000000.0
56441 7757 5000000000.0
56452 7757 5000000000.0
56456 7757 5000000000.0
56466 7757 5000000000.0
56468 7757 5000000000.0
56479 7757 5000000000.0
56515 7757 5000000000.0
56532 7757 5000000000.0
56550 7757 5000000000.0
56556 7757 5000000000.0
56578 7757 5000000000.0
56590 7757 5000000000.0
56596 7757 5000000000.0
56613 7757 5000000000.0
56616 7757 5000000000.0
56651 7757 5000000000.0
56654 7757 5000000000.0
56678 7757 5000000000.0
56686 7757 5000000000.0
56761 7757 5000000000.0
56821 7757 5000000000.0
56840 7757 5000000000.0
56842 7757 5000000000.0
56848 7757 5000000000.0
56862 7757 5000000000.0
56865 7757 5000000000.0
56882 7757 5000000000.0
56887 7757 5000000000.0
56918 7757 5000000000.0
56948 7757 5000000000.0
56963 7757 5000000000.0
56973 7757 5000000000.0
56989 7757 5000000000.0
57003 7757 5000000000.0
57015 7757 5000000000.0
57081 7757 5000000000.0
57141 7757 5000000000.0
57153 7757 5000000000.0
57154 7757 5000000000.0
57166 7757 5000000000.0
57170 7757 5000000000.0
57237 7757 5000000000.0
57245 7757 5000000000.0
57248 7757 5000000000.0
57254 7757 5000000000.0
57289 7757 5000000000.0
7757 50744 240000000000.0
57281 8020 5000000000.0
57316 8020 5000000000.0
57373 8020 5000000000.0
57397 8020 5000000000.0
57530 8020 5000000000.0
57627 8020 5000000000.0
57680 8020 5000000000.0
57705 8020 5000000000.0
57714 8020 5000000000.0
57838 8020 5000000000.0
57867 8020 5000000000.0
8020 55270 55000000000.0
57171 8021 5000000000.0
57388 8021 5000000000.0
57537 8021 5000000000.0
8021 55270 15000000000.0
57755 8226 5000000000.0
57790 8226 5000000000.0
57805 8226 5000000000.0
57841 8226 5000000000.0
57844 8226 5000000000.0
57861 8226 5000000000.0
57931 8226 5000000000.0
57940 8226 5000000000.0
57966 8226 5000000000.0
57999 8226 5000000000.0
58024 8226 5000000000.0
58030 8226 5000000000.0
8226 50744 60000000000.0
57898 8399 5000000000.0
57939 8399 5000000000.0
57997 8399 5000000000.0
58000 8399 5000000000.0
58142 8399 5000000000.0
58213 8399 5000000000.0
8399 55270 30000000000.0
56698 8400 5000000000.0
56708 8400 5000000000.0
56857 8400 5000000000.0
56864 8400 5000000000.0
58056 8400 5000000000.0
8400 55270 25000000000.0
58079 8861 5000000000.0
58099 8861 5000000000.0
58131 8861 5000000000.0
58192 8861 5000000000.0
58199 8861 5000000000.0
58222 8861 5000000000.0
58238 8861 5000000000.0
58266 8861 5000000000.0
58274 8861 5000000000.0
58277 8861 5000000000.0
58279 8861 5000000000.0
58292 8861 5000000000.0
58306 8861 5000000000.0
58342 8861 5000000000.0
58353 8861 5000000000.0
58355 8861 5000000000.0
58367 8861 5000000000.0
58371 8861 5000000000.0
58410 8861 5000000000.0
58456 8861 5000000000.0
58471 8861 5000000000.0
58497 8861 5000000000.0
58563 8861 5000000000.0
58616 8861 5000000000.0
58622 8861 5000000000.0
58665 8861 5000000000.0
58669 8861 5000000000.0
58691 8861 5000000000.0
8861 50744 140000000000.0
58677 9093 5000000000.0
9093 55270 5000000000.0
58259 9094 5000000000.0
58278 9094 5000000000.0
58326 9094 5000000000.0
58330 9094 5000000000.0
58346 9094 5000000000.0
58382 9094 5000000000.0
58425 9094 5000000000.0
58583 9094 5000000000.0
58584 9094 5000000000.0
58586 9094 5000000000.0
58680 9094 5000000000.0
58681 9094 5000000000.0
58834 9094 5000000000.0
58836 9094 5000000000.0
58881 9094 5000000000.0
58908 9094 5000000000.0
9094 55270 80000000000.0
58271 9095 5000000000.0
58273 9095 5000000000.0
58294 9095 5000000000.0
9095 55270 15000000000.0
57984 9444 5000000000.0
58746 9444 5000000000.0
58768 9444 5000000000.0
58771 9444 5000000000.0
58838 9444 5000000000.0
58871 9444 5000000000.0
58895 9444 5000000000.0
58899 9444 5000000000.0
58918 9444 5000000000.0
58921 9444 5000000000.0
58953 9444 5000000000.0
58959 9444 5000000000.0
58962 9444 5000000000.0
58975 9444 5000000000.0
58982 9444 5000000000.0
59018 9444 5000000000.0
59034 9444 5000000000.0
59043 9444 5000000000.0
59046 9444 5000000000.0
59071 9444 5000000000.0
59145 9444 5000000000.0
59176 9444 5000000000.0
59210 9444 5000000000.0
59237 9444 5000000000.0
59245 9444 5000000000.0
59258 9444 5000000000.0
59260 9444 5000000000.0
59274 9444 5000000000.0
59278 9444 5000000000.0
59282 9444 5000000000.0
59287 9444 5000000000.0
59288 9444 5000000000.0
9444 50744 160000000000.0
59171 10053 5000000000.0
59297 10053 5000000000.0
10053 55270 10000000000.0
59114 10054 5000000000.0
59200 10054 5000000000.0
59251 10054 5000000000.0
59496 10054 5000000000.0
59513 10054 5000000000.0
59526 10054 5000000000.0
59528 10054 5000000000.0
59623 10054 5000000000.0
59720 10054 5000000000.0
59724 10054 5000000000.0
59747 10054 5000000000.0
59773 10054 5000000000.0
59785 10054 5000000000.0
59851 10054 5000000000.0
59883 10054 5000000000.0
10054 55270 75000000000.0
60092 10663 5000000000.0
60209 10663 5000000000.0
60279 10663 5000000000.0
60386 10663 5000000000.0
60412 10663 5000000000.0
60441 10663 5000000000.0
60467 10663 5000000000.0
10663 60625 35000000000.0
58995 10806 5000000000.0
59036 10806 5000000000.0
59166 10806 5000000000.0
59829 10806 5000000000.0
59989 10806 5000000000.0
60161 10806 5000000000.0
10806 60768 30000000000.0
60625 10820 35000000000.0
60768 10820 30000000000.0
10820 55270 65000000000.0
60722 10888 5000000000.0
10888 60722 4000000000.0
10888 60849 1000000000.0
61214 11492 5000000000.0
11492 61214 1749000000.0
11492 61453 3251000000.0
61453 11506 3251000000.0
11506 61467 3251000000.0
55377 11507 5000000000.0
11507 61467 5000000000.0
61230 11526 5000000000.0
11526 61453 5000000000.0
60563 11617 5000000000.0
60568 11617 5000000000.0
60611 11617 5000000000.0
60660 11617 5000000000.0
60732 11617 5000000000.0
60863 11617 5000000000.0
60891 11617 5000000000.0
61234 11617 5000000000.0
11617 55270 40000000000.0
56419 11694 5000000000.0
56477 11694 5000000000.0
56488 11694 5000000000.0
56537 11694 5000000000.0
56580 11694 5000000000.0
56633 11694 5000000000.0
56746 11694 5000000000.0
56824 11694 5000000000.0
57234 11694 5000000000.0
57376 11694 5000000000.0
57520 11694 5000000000.0
57593 11694 5000000000.0
57749 11694 5000000000.0
57802 11694 5000000000.0
58149 11694 5000000000.0
58182 11694 5000000000.0
58243 11694 5000000000.0
58253 11694 5000000000.0
58656 11694 5000000000.0
58701 11694 5000000000.0
58738 11694 5000000000.0
58974 11694 5000000000.0
59073 11694 5000000000.0
59096 11694 5000000000.0
59371 11694 5000000000.0
59411 11694 5000000000.0
59418 11694 5000000000.0
59518 11694 5000000000.0
59521 11694 5000000000.0
59833 11694 5000000000.0
60020 11694 5000000000.0
60029 11694 5000000000.0
60035 11694 5000000000.0
60107 11694 5000000000.0
60509 11694 5000000000.0
60612 11694 5000000000.0
60784 11694 5000000000.0
60988 11694 5000000000.0
61014 11694 5000000000.0
61078 11694 5000000000.0
61129 11694 5000000000.0
61251 11694 5000000000.0
61386 11694 5000000000.0
61475 11694 5000000000.0
61525 11694 5000000000.0
11694 61652 225000000000.0
59315 11769 5000000000.0
59326 11769 5000000000.0
59328 11769 5000000000.0
59333 11769 5000000000.0
59363 11769 5000000000.0
59376 11769 5000000000.0
59383 11769 5000000000.0
59396 11769 5000000000.0
59541 11769 5000000000.0
59565 11769 5000000000.0
59566 11769 5000000000.0
59574 11769 5000000000.0
59578 11769 5000000000.0
59620 11769 5000000000.0
59630 11769 5000000000.0
59641 11769 5000000000.0
59701 11769 5000000000.0
59713 11769 5000000000.0
59760 11769 5000000000.0
59770 11769 5000000000.0
59781 11769 5000000000.0
59789 11769 5000000000.0
59834 11769 5000000000.0
59841 11769 5000000000.0
59858 11769 5000000000.0
59863 11769 5000000000.0
59910 11769 5000000000.0
59913 11769 5000000000.0
59922 11769 5000000000.0
59924 11769 5000000000.0
59941 11769 5000000000.0
59942 11769 5000000000.0
59944 11769 5000000000.0
59959 11769 5000000000.0
60008 11769 5000000000.0
60032 11769 5000000000.0
60033 11769 5000000000.0
60052 11769 5000000000.0
60094 11769 5000000000.0
60147 11769 5000000000.0
60171 11769 5000000000.0
60213 11769 5000000000.0
60264 11769 5000000000.0
60297 11769 5000000000.0
60327 11769 5000000000.0
60332 11769 5000000000.0
60344 11769 5000000000.0
60351 11769 5000000000.0
60365 11769 5000000000.0
60403 11769 5000000000.0
60414 11769 5000000000.0
60434 11769 5000000000.0
60474 11769 5000000000.0
60475 11769 5000000000.0
60511 11769 5000000000.0
60519 11769 5000000000.0
60578 11769 5000000000.0
60610 11769 5000000000.0
60629 11769 5000000000.0
60681 11769 5000000000.0
60775 11769 5000000000.0
60790 11769 5000000000.0
60801 11769 5000000000.0
60833 11769 5000000000.0
60909 11769 5000000000.0
60911 11769 5000000000.0
60954 11769 5000000000.0
60956 11769 5000000000.0
60966 11769 5000000000.0
60987 11769 5000000000.0
11769 50744 350000000000.0
61403 11873 5000000000.0
11873 61403 4999000000.0
11873 61830 1000000.0
61108 12409 5000000000.0
61684 12409 5000000000.0
12409 55270 10000000000.0
61456 12410 5000000000.0
61811 12410 5000000000.0
61902 12410 5000000000.0
61947 12410 5000000000.0
61952 12410 5000000000.0
61963 12410 5000000000.0
62009 12410 5000000000.0
62028 12410 5000000000.0
62037 12410 5000000000.0
62048 12410 5000000000.0
62097 12410 5000000000.0
62159 12410 5000000000.0
62181 12410 5000000000.0
12410 55270 65000000000.0
61734 12785 5000000000.0
61776 12785 5000000000.0
61788 12785 5000000000.0
61815 12785 5000000000.0
61901 12785 5000000000.0
61933 12785 5000000000.0
61943 12785 5000000000.0
61951 12785 5000000000.0
62175 12785 5000000000.0
62184 12785 5000000000.0
62188 12785 5000000000.0
62199 12785 5000000000.0
62219 12785 5000000000.0
62225 12785 5000000000.0
62237 12785 5000000000.0
62246 12785 5000000000.0
62543 12785 5000000000.0
62554 12785 5000000000.0
62556 12785 5000000000.0
62581 12785 5000000000.0
12785 50744 100000000000.0
61989 13091 4997000000.0
13091 61989 4994000000.0
13091 63045 2999999.9999999995
61765 13160 5000000000.0
61785 13160 5000000000.0
61862 13160 5000000000.0
61989 13160 4994000000.0
62017 13160 5000000000.0
62077 13160 5000000000.0
62091 13160 5000000000.0
62313 13160 5000000000.0
62403 13160 5000000000.0
62472 13160 5000000000.0
62622 13160 5000000000.0
62723 13160 5000000000.0
62978 13160 5000000000.0
62980 13160 5000000000.0
13160 62472 144000000.0
13160 63114 69850000000.0
63048 13281 5000000000.0
13281 63048 3500000000.0
13281 63235 1500000000.0
63048 13285 3500000000.0
13285 63048 2500000000.0
13285 63239 1000000000.0
63235 13286 1500000000.0
63239 13286 1000000000.0
13286 63240 2500000000.0
62629 13419 5000000000.0
62654 13419 5000000000.0
62676 13419 5000000000.0
62691 13419 5000000000.0
62697 13419 5000000000.0
62704 13419 5000000000.0
62707 13419 5000000000.0
62790 13419 5000000000.0
62808 13419 5000000000.0
62810 13419 5000000000.0
62833 13419 5000000000.0
62836 13419 5000000000.0
62862 13419 5000000000.0
62873 13419 5000000000.0
62877 13419 5000000000.0
62916 13419 5000000000.0
62936 13419 5000000000.0
62966 13419 5000000000.0
62968 13419 5000000000.0
63016 13419 5000000000.0
63024 13419 5000000000.0
63051 13419 5000000000.0
63054 13419 5000000000.0
63091 13419 5000000000.0
63125 13419 5000000000.0
63193 13419 5000000000.0
63198 13419 5000000000.0
63199 13419 5000000000.0
63210 13419 5000000000.0
63248 13419 5000000000.0
13419 50744 150000000000.0
62690 13557 5000000000.0
62963 13557 5000000000.0
63003 13557 5000000000.0
63264 13557 5000000000.0
63265 13557 5000000000.0
63309 13557 5000000000.0
63311 13557 5000000000.0
63314 13557 5000000000.0
63336 13557 5000000000.0
63357 13557 5000000000.0
13557 50744 50000000000.0
63945 14162 4995000000.0
63951 14162 4995000000.0
14162 63951 4990000000.0
14162 64114 5000000000.0
63908 14411 5000000000.0
14411 63908 4900000000.0
14411 64363 100000000.0
63875 14416 5000000000.0
14416 64368 5000000000.0
63908 14442 4900000000.0
14442 63908 4899000000.0
14442 64394 1000000.0
64394 14443 1000000.0
14443 64395 1000000.0
64363 14445 100000000.0
14445 64368 100000000.0
63992 14510 5000000000.0
63997 14510 5000000000.0
14510 64114 10000000000.0
64366 14583 5000000000.0
14583 64366 4999000000.0
14583 64533 1000000.0
64366 14584 4999000000.0
14584 64534 4999000000.0
63390 14728 5000000000.0
63480 14728 5000000000.0
63489 14728 5000000000.0
63492 14728 5000000000.0
63529 14728 5000000000.0
63606 14728 5000000000.0
63609 14728 5000000000.0
63633 14728 5000000000.0
64546 14728 5000000000.0
64551 14728 5000000000.0
14728 50744 50000000000.0
64508 16093 5000000000.0
64582 16093 5000000000.0
64605 16093 5000000000.0
64615 16093 5000000000.0
64617 16093 5000000000.0
64630 16093 5000000000.0
64637 16093 5000000000.0
64638 16093 5000000000.0
64680 16093 5000000000.0
64686 16093 5000000000.0
64747 16093 5000000000.0
64775 16093 5000000000.0
64776 16093 5000000000.0
64798 16093 5000000000.0
64843 16093 5000000000.0
64851 16093 5000000000.0
64859 16093 5000000000.0
64919 16093 5000000000.0
64973 16093 5000000000.0
64980 16093 5000000000.0
64987 16093 5000000000.0
65050 16093 5000000000.0
65055 16093 5000000000.0
65060 16093 5000000000.0
65132 16093 5000000000.0
65140 16093 5000000000.0
65145 16093 5000000000.0
65155 16093 5000000000.0
65157 16093 5000000000.0
65204 16093 5000000000.0
65218 16093 5000000000.0
65224 16093 5000000000.0
65228 16093 5000000000.0
65240 16093 5000000000.0
65242 16093 5000000000.0
65260 16093 5000000000.0
65266 16093 5000000000.0
65279 16093 5000000000.0
65314 16093 5000000000.0
65341 16093 5000000000.0
65356 16093 5000000000.0
65386 16093 5000000000.0
65421 16093 5000000000.0
65436 16093 5000000000.0
